equipment_id,check_out_time,check_in_time,duration_minutes
EQ0001,2021-10-04 02:35:40.169124,2021-10-04 06:21:40.169124,226
EQ0001,2023-03-02 02:35:40.169124,2023-03-02 05:48:40.169124,193
EQ0001,2022-06-27 02:35:40.169124,2022-06-27 05:13:40.169124,158
EQ0001,2022-03-09 02:35:40.169124,2022-03-09 05:29:40.169124,174
EQ0001,2023-06-19 02:35:40.169124,2023-06-19 05:55:40.169124,200
EQ0001,2022-09-12 02:35:40.169124,2022-09-12 06:18:40.169124,223
EQ0001,2023-04-18 02:35:40.169124,2023-04-18 03:30:40.169124,55
EQ0001,2022-12-01 02:35:40.169124,2022-12-01 05:55:40.169124,200
EQ0001,2021-09-10 02:35:40.169124,2021-09-10 04:20:40.169124,105
EQ0001,2023-03-22 02:35:40.169124,2023-03-22 03:23:40.169124,48
EQ0001,2022-01-28 02:35:40.169124,2022-01-28 03:06:40.169124,31
EQ0001,2023-08-24 02:35:40.169124,2023-08-24 05:26:40.169124,171
EQ0001,2022-04-29 02:35:40.169124,2022-04-29 04:47:40.169124,132
EQ0001,2022-03-09 02:35:40.169124,2022-03-09 05:05:40.169124,150
EQ0001,2022-05-25 02:35:40.169124,2022-05-25 04:44:40.169124,129
EQ0001,2021-10-25 02:35:40.169124,2021-10-25 05:14:40.169124,159
EQ0001,2022-05-11 02:35:40.169124,2022-05-11 03:32:40.169124,57
EQ0001,2023-03-21 02:35:40.169124,2023-03-21 03:34:40.169124,59
EQ0001,2021-10-24 02:35:40.169124,2021-10-24 06:34:40.169124,239
EQ0001,2021-12-23 02:35:40.169124,2021-12-23 04:15:40.169124,100
EQ0001,2023-02-15 02:35:40.169124,2023-02-15 06:21:40.169124,226
EQ0001,2022-07-30 02:35:40.169124,2022-07-30 04:05:40.169124,90
EQ0001,2022-09-20 02:35:40.169124,2022-09-20 04:25:40.169124,110
EQ0001,2022-12-29 02:35:40.169124,2022-12-29 05:41:40.169124,186
EQ0001,2021-09-05 02:35:40.169124,2021-09-05 04:41:40.169124,126
EQ0001,2022-08-29 02:35:40.169124,2022-08-29 03:21:40.169124,46
EQ0001,2022-08-12 02:35:40.169124,2022-08-12 03:10:40.169124,35
EQ0001,2021-09-30 02:35:40.169124,2021-09-30 05:46:40.169124,191
EQ0001,2022-08-28 02:35:40.169124,2022-08-28 03:55:40.169124,80
EQ0001,2022-12-23 02:35:40.169124,2022-12-23 05:01:40.169124,146
EQ0001,2023-04-27 02:35:40.169124,2023-04-27 06:18:40.169124,223
EQ0001,2022-01-07 02:35:40.169124,2022-01-07 03:50:40.169124,75
EQ0001,2021-10-20 02:35:40.169124,2021-10-20 06:33:40.169124,238
EQ0001,2022-04-01 02:35:40.169124,2022-04-01 04:49:40.169124,134
EQ0001,2022-04-01 02:35:40.169124,2022-04-01 04:57:40.169124,142
EQ0001,2023-02-01 02:35:40.169124,2023-02-01 05:24:40.169124,169
EQ0001,2022-10-04 02:35:40.169124,2022-10-04 04:57:40.169124,142
EQ0001,2022-01-11 02:35:40.169124,2022-01-11 05:31:40.169124,176
EQ0001,2022-06-29 02:35:40.169124,2022-06-29 04:32:40.169124,117
EQ0001,2022-03-15 02:35:40.169124,2022-03-15 05:23:40.169124,168
EQ0001,2022-02-20 02:35:40.169124,2022-02-20 06:24:40.169124,229
EQ0001,2021-10-06 02:35:40.169124,2021-10-06 03:47:40.169124,72
EQ0001,2021-12-17 02:35:40.169124,2021-12-17 04:15:40.169124,100
EQ0001,2022-10-28 02:35:40.169124,2022-10-28 06:33:40.169124,238
EQ0001,2023-06-21 02:35:40.169124,2023-06-21 03:29:40.169124,54
EQ0001,2022-06-15 02:35:40.169124,2022-06-15 06:02:40.169124,207
EQ0001,2021-11-16 02:35:40.169124,2021-11-16 03:24:40.169124,49
EQ0001,2023-08-13 02:35:40.169124,2023-08-13 04:41:40.169124,126
EQ0001,2023-03-02 02:35:40.169124,2023-03-02 04:54:40.169124,139
EQ0001,2023-06-05 02:35:40.169124,2023-06-05 06:19:40.169124,224
EQ0001,2021-10-31 02:35:40.169124,2021-10-31 03:06:40.169124,31
EQ0001,2022-07-07 02:35:40.169124,2022-07-07 06:17:40.169124,222
EQ0001,2022-10-11 02:35:40.169124,2022-10-11 04:59:40.169124,144
EQ0001,2022-08-08 02:35:40.169124,2022-08-08 04:47:40.169124,132
EQ0001,2021-12-01 02:35:40.169124,2021-12-01 04:26:40.169124,111
EQ0001,2021-10-31 02:35:40.169124,2021-10-31 05:25:40.169124,170
EQ0001,2022-04-29 02:35:40.169124,2022-04-29 05:51:40.169124,196
EQ0001,2021-11-09 02:35:40.169124,2021-11-09 04:41:40.169124,126
EQ0001,2023-02-10 02:35:40.169124,2023-02-10 04:10:40.169124,95
EQ0001,2022-02-08 02:35:40.169124,2022-02-08 06:17:40.169124,222
EQ0001,2023-01-04 02:35:40.169124,2023-01-04 03:35:40.169124,60
EQ0001,2022-04-30 02:35:40.169124,2022-04-30 04:42:40.169124,127
EQ0001,2022-08-16 02:35:40.169124,2022-08-16 03:36:40.169124,61
EQ0001,2023-03-22 02:35:40.169124,2023-03-22 03:40:40.169124,65
EQ0001,2022-07-06 02:35:40.169124,2022-07-06 03:22:40.169124,47
EQ0001,2022-07-18 02:35:40.169124,2022-07-18 05:33:40.169124,178
EQ0001,2022-01-13 02:35:40.169124,2022-01-13 04:57:40.169124,142
EQ0001,2023-08-23 02:35:40.169124,2023-08-23 06:29:40.169124,234
EQ0001,2022-06-14 02:35:40.169124,2022-06-14 04:34:40.169124,119
EQ0001,2022-05-12 02:35:40.169124,2022-05-12 06:11:40.169124,216
EQ0001,2023-07-12 02:35:40.169124,2023-07-12 04:56:40.169124,141
EQ0001,2023-03-26 02:35:40.169124,2023-03-26 04:49:40.169124,134
EQ0001,2022-09-05 02:35:40.169124,2022-09-05 05:13:40.169124,158
EQ0001,2022-02-28 02:35:40.169124,2022-02-28 04:18:40.169124,103
EQ0001,2022-09-25 02:35:40.169124,2022-09-25 03:18:40.169124,43
EQ0001,2021-12-31 02:35:40.169124,2021-12-31 03:39:40.169124,64
EQ0001,2023-02-04 02:35:40.169124,2023-02-04 04:38:40.169124,123
EQ0001,2022-01-07 02:35:40.169124,2022-01-07 05:53:40.169124,198
EQ0001,2022-09-13 02:35:40.169124,2022-09-13 04:11:40.169124,96
EQ0001,2022-08-25 02:35:40.169124,2022-08-25 04:18:40.169124,103
EQ0001,2021-12-22 02:35:40.169124,2021-12-22 04:52:40.169124,137
EQ0001,2023-05-03 02:35:40.169124,2023-05-03 05:31:40.169124,176
EQ0001,2022-03-01 02:35:40.169124,2022-03-01 06:17:40.169124,222
EQ0001,2023-04-09 02:35:40.169124,2023-04-09 04:01:40.169124,86
EQ0001,2023-06-15 02:35:40.169124,2023-06-15 04:04:40.169124,89
EQ0001,2022-12-28 02:35:40.169124,2022-12-28 06:27:40.169124,232
EQ0001,2022-11-03 02:35:40.169124,2022-11-03 04:47:40.169124,132
EQ0001,2023-04-25 02:35:40.169124,2023-04-25 03:18:40.169124,43
EQ0001,2021-10-02 02:35:40.169124,2021-10-02 03:47:40.169124,72
EQ0001,2023-07-26 02:35:40.169124,2023-07-26 04:19:40.169124,104
EQ0001,2023-06-02 02:35:40.169124,2023-06-02 05:27:40.169124,172
EQ0001,2022-10-08 02:35:40.169124,2022-10-08 05:21:40.169124,166
EQ0001,2022-06-04 02:35:40.169124,2022-06-04 04:24:40.169124,109
EQ0001,2023-06-08 02:35:40.169124,2023-06-08 05:53:40.169124,198
EQ0001,2022-01-22 02:35:40.169124,2022-01-22 03:24:40.169124,49
EQ0001,2023-03-14 02:35:40.169124,2023-03-14 03:59:40.169124,84
EQ0001,2021-11-16 02:35:40.169124,2021-11-16 06:08:40.169124,213
EQ0001,2023-05-03 02:35:40.169124,2023-05-03 03:53:40.169124,78
EQ0001,2023-04-08 02:35:40.169124,2023-04-08 06:26:40.169124,231
EQ0001,2022-01-26 02:35:40.169124,2022-01-26 04:22:40.169124,107
EQ0001,2023-08-14 02:35:40.169124,2023-08-14 06:25:40.169124,230
EQ0001,2023-01-18 02:35:40.169124,2023-01-18 05:56:40.169124,201
EQ0001,2022-04-09 02:35:40.169124,2022-04-09 06:32:40.169124,237
EQ0001,2022-04-28 02:35:40.169124,2022-04-28 05:34:40.169124,179
EQ0001,2021-11-16 02:35:40.169124,2021-11-16 05:55:40.169124,200
EQ0001,2022-05-02 02:35:40.169124,2022-05-02 03:51:40.169124,76
EQ0001,2022-02-16 02:35:40.169124,2022-02-16 05:04:40.169124,149
EQ0001,2022-08-04 02:35:40.169124,2022-08-04 06:10:40.169124,215
EQ0001,2022-07-01 02:35:40.169124,2022-07-01 06:17:40.169124,222
EQ0001,2022-10-22 02:35:40.169124,2022-10-22 06:03:40.169124,208
EQ0001,2022-02-20 02:35:40.169124,2022-02-20 04:49:40.169124,134
EQ0001,2022-12-24 02:35:40.169124,2022-12-24 04:00:40.169124,85
EQ0001,2021-09-29 02:35:40.169124,2021-09-29 05:32:40.169124,177
EQ0001,2023-01-22 02:35:40.169124,2023-01-22 03:22:40.169124,47
EQ0001,2023-07-12 02:35:40.169124,2023-07-12 05:35:40.169124,180
EQ0001,2023-01-28 02:35:40.169124,2023-01-28 03:23:40.169124,48
EQ0001,2022-04-21 02:35:40.169124,2022-04-21 06:26:40.169124,231
EQ0001,2022-08-15 02:35:40.169124,2022-08-15 05:25:40.169124,170
EQ0001,2022-04-10 02:35:40.169124,2022-04-10 05:30:40.169124,175
EQ0001,2022-04-18 02:35:40.169124,2022-04-18 06:24:40.169124,229
EQ0001,2023-02-17 02:35:40.169124,2023-02-17 05:22:40.169124,167
EQ0001,2021-12-28 02:35:40.169124,2021-12-28 04:44:40.169124,129
EQ0001,2022-08-03 02:35:40.169124,2022-08-03 03:50:40.169124,75
EQ0001,2021-09-27 02:35:40.169124,2021-09-27 05:32:40.169124,177
EQ0001,2021-10-24 02:35:40.169124,2021-10-24 04:49:40.169124,134
EQ0001,2023-08-18 02:35:40.169124,2023-08-18 06:22:40.169124,227
EQ0001,2022-03-02 02:35:40.169124,2022-03-02 03:25:40.169124,50
EQ0001,2022-09-11 02:35:40.169124,2022-09-11 05:13:40.169124,158
EQ0001,2022-07-04 02:35:40.169124,2022-07-04 04:51:40.169124,136
EQ0001,2023-03-28 02:35:40.169124,2023-03-28 04:01:40.169124,86
EQ0001,2022-05-16 02:35:40.169124,2022-05-16 06:30:40.169124,235
EQ0001,2021-11-30 02:35:40.169124,2021-11-30 05:42:40.169124,187
EQ0001,2022-04-29 02:35:40.169124,2022-04-29 05:53:40.169124,198
EQ0001,2023-05-21 02:35:40.169124,2023-05-21 05:14:40.169124,159
EQ0001,2022-02-27 02:35:40.169124,2022-02-27 05:35:40.169124,180
EQ0001,2022-09-23 02:35:40.169124,2022-09-23 06:07:40.169124,212
EQ0001,2022-02-22 02:35:40.169124,2022-02-22 04:08:40.169124,93
EQ0001,2021-09-08 02:35:40.169124,2021-09-08 04:59:40.169124,144
EQ0001,2023-01-10 02:35:40.169124,2023-01-10 04:06:40.169124,91
EQ0001,2022-02-04 02:35:40.169124,2022-02-04 03:20:40.169124,45
EQ0001,2022-12-03 02:35:40.169124,2022-12-03 05:28:40.169124,173
EQ0001,2023-02-05 02:35:40.169124,2023-02-05 05:42:40.169124,187
EQ0001,2022-05-18 02:35:40.169124,2022-05-18 03:57:40.169124,82
EQ0001,2023-08-29 02:35:40.169124,2023-08-29 04:30:40.169124,115
EQ0001,2022-07-07 02:35:40.169124,2022-07-07 04:52:40.169124,137
EQ0001,2022-09-24 02:35:40.169124,2022-09-24 05:03:40.169124,148
EQ0001,2022-02-24 02:35:40.169124,2022-02-24 05:24:40.169124,169
EQ0001,2022-10-01 02:35:40.169124,2022-10-01 04:16:40.169124,101
EQ0001,2023-02-24 02:35:40.169124,2023-02-24 05:16:40.169124,161
EQ0001,2022-03-27 02:35:40.169124,2022-03-27 06:07:40.169124,212
EQ0001,2023-05-30 02:35:40.169124,2023-05-30 06:25:40.169124,230
EQ0001,2023-08-27 02:35:40.169124,2023-08-27 03:35:40.169124,60
EQ0001,2023-07-26 02:35:40.169124,2023-07-26 03:09:40.169124,34
EQ0001,2023-08-15 02:35:40.169124,2023-08-15 05:47:40.169124,192
EQ0001,2023-03-27 02:35:40.169124,2023-03-27 04:50:40.169124,135
EQ0001,2022-07-10 02:35:40.169124,2022-07-10 03:40:40.169124,65
EQ0001,2022-11-02 02:35:40.169124,2022-11-02 04:43:40.169124,128
EQ0001,2022-06-19 02:35:40.169124,2022-06-19 04:37:40.169124,122
EQ0001,2022-06-19 02:35:40.169124,2022-06-19 06:24:40.169124,229
EQ0001,2023-03-30 02:35:40.169124,2023-03-30 04:06:40.169124,91
EQ0001,2023-01-07 02:35:40.169124,2023-01-07 03:47:40.169124,72
EQ0001,2023-05-08 02:35:40.169124,2023-05-08 05:14:40.169124,159
EQ0001,2022-07-29 02:35:40.169124,2022-07-29 03:46:40.169124,71
EQ0001,2022-01-31 02:35:40.169124,2022-01-31 05:39:40.169124,184
EQ0001,2023-04-04 02:35:40.169124,2023-04-04 03:12:40.169124,37
EQ0001,2022-11-07 02:35:40.169124,2022-11-07 03:26:40.169124,51
EQ0001,2023-06-18 02:35:40.169124,2023-06-18 05:10:40.169124,155
EQ0001,2022-05-16 02:35:40.169124,2022-05-16 06:06:40.169124,211
EQ0001,2023-01-22 02:35:40.169124,2023-01-22 05:45:40.169124,190
EQ0001,2022-03-17 02:35:40.169124,2022-03-17 04:47:40.169124,132
EQ0001,2022-03-27 02:35:40.169124,2022-03-27 04:31:40.169124,116
EQ0001,2023-04-20 02:35:40.169124,2023-04-20 03:29:40.169124,54
EQ0001,2023-04-25 02:35:40.169124,2023-04-25 03:35:40.169124,60
EQ0001,2021-11-01 02:35:40.169124,2021-11-01 05:46:40.169124,191
EQ0001,2023-07-08 02:35:40.169124,2023-07-08 03:12:40.169124,37
EQ0001,2023-02-06 02:35:40.169124,2023-02-06 05:35:40.169124,180
EQ0001,2023-03-17 02:35:40.169124,2023-03-17 04:30:40.169124,115
EQ0001,2021-10-30 02:35:40.169124,2021-10-30 03:34:40.169124,59
EQ0001,2022-02-17 02:35:40.169124,2022-02-17 05:06:40.169124,151
EQ0001,2022-07-05 02:35:40.169124,2022-07-05 04:45:40.169124,130
EQ0001,2021-12-05 02:35:40.169124,2021-12-05 05:01:40.169124,146
EQ0001,2023-01-05 02:35:40.169124,2023-01-05 05:13:40.169124,158
EQ0001,2023-03-04 02:35:40.169124,2023-03-04 06:27:40.169124,232
EQ0001,2022-07-07 02:35:40.169124,2022-07-07 04:37:40.169124,122
EQ0001,2023-06-07 02:35:40.169124,2023-06-07 05:18:40.169124,163
EQ0001,2023-02-08 02:35:40.169124,2023-02-08 05:36:40.169124,181
EQ0001,2023-04-26 02:35:40.169124,2023-04-26 05:39:40.169124,184
EQ0001,2023-01-28 02:35:40.169124,2023-01-28 04:50:40.169124,135
EQ0001,2022-02-03 02:35:40.169124,2022-02-03 05:57:40.169124,202
EQ0001,2022-09-16 02:35:40.169124,2022-09-16 04:30:40.169124,115
EQ0001,2023-03-05 02:35:40.169124,2023-03-05 03:55:40.169124,80
EQ0001,2021-12-19 02:35:40.169124,2021-12-19 05:27:40.169124,172
EQ0001,2023-02-24 02:35:40.169124,2023-02-24 04:59:40.169124,144
EQ0001,2022-12-31 02:35:40.169124,2022-12-31 05:13:40.169124,158
EQ0001,2022-09-24 02:35:40.169124,2022-09-24 05:30:40.169124,175
EQ0001,2023-05-19 02:35:40.169124,2023-05-19 04:16:40.169124,101
EQ0001,2022-12-20 02:35:40.169124,2022-12-20 05:24:40.169124,169
EQ0001,2022-10-30 02:35:40.169124,2022-10-30 05:28:40.169124,173
EQ0001,2023-01-06 02:35:40.169124,2023-01-06 04:15:40.169124,100
EQ0001,2023-06-20 02:35:40.169124,2023-06-20 06:22:40.169124,227
EQ0001,2021-12-31 02:35:40.169124,2021-12-31 05:42:40.169124,187
EQ0001,2023-03-06 02:35:40.169124,2023-03-06 04:43:40.169124,128
EQ0001,2022-08-31 02:35:40.169124,2022-08-31 04:28:40.169124,113
EQ0001,2022-04-29 02:35:40.169124,2022-04-29 04:18:40.169124,103
EQ0001,2022-06-01 02:35:40.169124,2022-06-01 03:52:40.169124,77
EQ0001,2021-12-08 02:35:40.169124,2021-12-08 05:57:40.169124,202
EQ0002,2022-01-15 02:35:40.169172,2022-01-15 06:11:40.169172,216
EQ0002,2021-05-06 02:35:40.169172,2021-05-06 03:30:40.169172,55
EQ0002,2021-12-23 02:35:40.169172,2021-12-23 05:33:40.169172,178
EQ0002,2021-07-31 02:35:40.169172,2021-07-31 04:17:40.169172,102
EQ0002,2022-08-13 02:35:40.169172,2022-08-13 03:15:40.169172,40
EQ0002,2021-04-24 02:35:40.169172,2021-04-24 05:21:40.169172,166
EQ0002,2022-05-29 02:35:40.169172,2022-05-29 05:25:40.169172,170
EQ0002,2020-11-17 02:35:40.169172,2020-11-17 05:10:40.169172,155
EQ0002,2022-10-14 02:35:40.169172,2022-10-14 03:45:40.169172,70
EQ0002,2021-02-14 02:35:40.169172,2021-02-14 04:53:40.169172,138
EQ0002,2021-06-25 02:35:40.169172,2021-06-25 03:59:40.169172,84
EQ0002,2020-11-03 02:35:40.169172,2020-11-03 06:12:40.169172,217
EQ0002,2022-02-12 02:35:40.169172,2022-02-12 03:07:40.169172,32
EQ0002,2021-04-20 02:35:40.169172,2021-04-20 06:17:40.169172,222
EQ0002,2022-04-24 02:35:40.169172,2022-04-24 06:04:40.169172,209
EQ0002,2022-02-01 02:35:40.169172,2022-02-01 06:24:40.169172,229
EQ0002,2022-01-07 02:35:40.169172,2022-01-07 03:57:40.169172,82
EQ0002,2022-05-28 02:35:40.169172,2022-05-28 04:57:40.169172,142
EQ0002,2021-02-13 02:35:40.169172,2021-02-13 03:17:40.169172,42
EQ0002,2021-11-13 02:35:40.169172,2021-11-13 04:52:40.169172,137
EQ0002,2021-09-10 02:35:40.169172,2021-09-10 03:15:40.169172,40
EQ0002,2020-11-16 02:35:40.169172,2020-11-16 05:07:40.169172,152
EQ0002,2022-09-25 02:35:40.169172,2022-09-25 04:53:40.169172,138
EQ0002,2021-11-23 02:35:40.169172,2021-11-23 03:51:40.169172,76
EQ0002,2021-06-29 02:35:40.169172,2021-06-29 03:48:40.169172,73
EQ0002,2021-04-04 02:35:40.169172,2021-04-04 05:03:40.169172,148
EQ0002,2021-12-15 02:35:40.169172,2021-12-15 04:08:40.169172,93
EQ0002,2021-07-19 02:35:40.169172,2021-07-19 03:12:40.169172,37
EQ0002,2022-08-04 02:35:40.169172,2022-08-04 05:41:40.169172,186
EQ0002,2022-05-10 02:35:40.169172,2022-05-10 03:07:40.169172,32
EQ0002,2020-11-03 02:35:40.169172,2020-11-03 04:27:40.169172,112
EQ0002,2022-06-25 02:35:40.169172,2022-06-25 05:57:40.169172,202
EQ0002,2022-04-01 02:35:40.169172,2022-04-01 03:32:40.169172,57
EQ0002,2022-02-26 02:35:40.169172,2022-02-26 03:40:40.169172,65
EQ0002,2021-05-24 02:35:40.169172,2021-05-24 05:04:40.169172,149
EQ0002,2022-10-28 02:35:40.169172,2022-10-28 03:11:40.169172,36
EQ0002,2021-05-03 02:35:40.169172,2021-05-03 03:19:40.169172,44
EQ0002,2021-01-14 02:35:40.169172,2021-01-14 05:51:40.169172,196
EQ0002,2021-02-05 02:35:40.169172,2021-02-05 03:25:40.169172,50
EQ0002,2021-09-28 02:35:40.169172,2021-09-28 03:05:40.169172,30
EQ0002,2022-09-01 02:35:40.169172,2022-09-01 04:09:40.169172,94
EQ0002,2021-07-22 02:35:40.169172,2021-07-22 04:26:40.169172,111
EQ0002,2021-04-07 02:35:40.169172,2021-04-07 04:22:40.169172,107
EQ0002,2021-01-02 02:35:40.169172,2021-01-02 05:54:40.169172,199
EQ0002,2022-10-14 02:35:40.169172,2022-10-14 03:20:40.169172,45
EQ0002,2022-06-09 02:35:40.169172,2022-06-09 05:32:40.169172,177
EQ0002,2021-02-26 02:35:40.169172,2021-02-26 06:19:40.169172,224
EQ0002,2021-10-24 02:35:40.169172,2021-10-24 05:40:40.169172,185
EQ0002,2022-04-13 02:35:40.169172,2022-04-13 03:54:40.169172,79
EQ0002,2021-12-05 02:35:40.169172,2021-12-05 05:54:40.169172,199
EQ0002,2021-06-19 02:35:40.169172,2021-06-19 03:31:40.169172,56
EQ0002,2020-12-15 02:35:40.169172,2020-12-15 03:23:40.169172,48
EQ0002,2020-12-02 02:35:40.169172,2020-12-02 05:16:40.169172,161
EQ0002,2021-01-14 02:35:40.169172,2021-01-14 06:30:40.169172,235
EQ0002,2022-04-30 02:35:40.169172,2022-04-30 04:57:40.169172,142
EQ0002,2020-11-23 02:35:40.169172,2020-11-23 05:00:40.169172,145
EQ0002,2022-08-08 02:35:40.169172,2022-08-08 06:16:40.169172,221
EQ0002,2021-06-03 02:35:40.169172,2021-06-03 05:34:40.169172,179
EQ0002,2021-09-14 02:35:40.169172,2021-09-14 03:37:40.169172,62
EQ0002,2022-04-17 02:35:40.169172,2022-04-17 05:03:40.169172,148
EQ0002,2022-08-14 02:35:40.169172,2022-08-14 04:00:40.169172,85
EQ0002,2022-04-11 02:35:40.169172,2022-04-11 04:01:40.169172,86
EQ0002,2022-03-16 02:35:40.169172,2022-03-16 06:21:40.169172,226
EQ0002,2022-05-28 02:35:40.169172,2022-05-28 03:16:40.169172,41
EQ0002,2021-01-04 02:35:40.169172,2021-01-04 04:27:40.169172,112
EQ0002,2021-07-31 02:35:40.169172,2021-07-31 03:36:40.169172,61
EQ0002,2022-09-20 02:35:40.169172,2022-09-20 04:04:40.169172,89
EQ0002,2022-04-01 02:35:40.169172,2022-04-01 06:33:40.169172,238
EQ0002,2021-06-25 02:35:40.169172,2021-06-25 05:42:40.169172,187
EQ0002,2021-10-11 02:35:40.169172,2021-10-11 04:47:40.169172,132
EQ0002,2021-06-05 02:35:40.169172,2021-06-05 03:41:40.169172,66
EQ0002,2022-02-03 02:35:40.169172,2022-02-03 05:32:40.169172,177
EQ0002,2022-01-01 02:35:40.169172,2022-01-01 04:43:40.169172,128
EQ0002,2021-06-15 02:35:40.169172,2021-06-15 05:33:40.169172,178
EQ0002,2021-04-12 02:35:40.169172,2021-04-12 04:32:40.169172,117
EQ0002,2021-09-23 02:35:40.169172,2021-09-23 06:30:40.169172,235
EQ0002,2022-06-27 02:35:40.169172,2022-06-27 04:04:40.169172,89
EQ0002,2021-04-03 02:35:40.169172,2021-04-03 03:28:40.169172,53
EQ0002,2021-06-29 02:35:40.169172,2021-06-29 03:28:40.169172,53
EQ0002,2022-09-24 02:35:40.169172,2022-09-24 05:48:40.169172,193
EQ0002,2021-08-02 02:35:40.169172,2021-08-02 05:11:40.169172,156
EQ0002,2022-09-01 02:35:40.169172,2022-09-01 06:02:40.169172,207
EQ0002,2022-08-02 02:35:40.169172,2022-08-02 04:24:40.169172,109
EQ0002,2022-10-01 02:35:40.169172,2022-10-01 04:20:40.169172,105
EQ0002,2021-08-01 02:35:40.169172,2021-08-01 05:36:40.169172,181
EQ0002,2021-02-13 02:35:40.169172,2021-02-13 05:20:40.169172,165
EQ0002,2020-11-01 02:35:40.169172,2020-11-01 05:16:40.169172,161
EQ0002,2022-05-28 02:35:40.169172,2022-05-28 05:45:40.169172,190
EQ0002,2022-05-14 02:35:40.169172,2022-05-14 04:55:40.169172,140
EQ0002,2022-03-18 02:35:40.169172,2022-03-18 04:51:40.169172,136
EQ0002,2022-01-14 02:35:40.169172,2022-01-14 05:19:40.169172,164
EQ0002,2021-04-14 02:35:40.169172,2021-04-14 06:01:40.169172,206
EQ0002,2022-04-17 02:35:40.169172,2022-04-17 04:14:40.169172,99
EQ0002,2021-11-07 02:35:40.169172,2021-11-07 05:36:40.169172,181
EQ0002,2021-05-10 02:35:40.169172,2021-05-10 05:01:40.169172,146
EQ0002,2021-05-17 02:35:40.169172,2021-05-17 05:09:40.169172,154
EQ0002,2022-09-17 02:35:40.169172,2022-09-17 05:16:40.169172,161
EQ0002,2022-06-25 02:35:40.169172,2022-06-25 06:34:40.169172,239
EQ0002,2021-03-27 02:35:40.169172,2021-03-27 04:07:40.169172,92
EQ0002,2021-10-21 02:35:40.169172,2021-10-21 05:10:40.169172,155
EQ0002,2021-11-28 02:35:40.169172,2021-11-28 04:12:40.169172,97
EQ0002,2020-12-21 02:35:40.169172,2020-12-21 03:18:40.169172,43
EQ0002,2021-01-21 02:35:40.169172,2021-01-21 04:59:40.169172,144
EQ0002,2022-10-23 02:35:40.169172,2022-10-23 04:53:40.169172,138
EQ0002,2022-04-10 02:35:40.169172,2022-04-10 03:11:40.169172,36
EQ0002,2022-03-16 02:35:40.169172,2022-03-16 04:56:40.169172,141
EQ0002,2021-04-02 02:35:40.169172,2021-04-02 04:24:40.169172,109
EQ0002,2021-12-24 02:35:40.169172,2021-12-24 03:31:40.169172,56
EQ0002,2021-12-08 02:35:40.169172,2021-12-08 04:42:40.169172,127
EQ0002,2022-10-11 02:35:40.169172,2022-10-11 05:43:40.169172,188
EQ0002,2021-07-03 02:35:40.169172,2021-07-03 03:26:40.169172,51
EQ0002,2022-08-17 02:35:40.169172,2022-08-17 05:25:40.169172,170
EQ0002,2022-03-11 02:35:40.169172,2022-03-11 04:35:40.169172,120
EQ0002,2021-11-08 02:35:40.169172,2021-11-08 04:28:40.169172,113
EQ0002,2022-01-03 02:35:40.169172,2022-01-03 04:35:40.169172,120
EQ0002,2022-05-24 02:35:40.169172,2022-05-24 05:40:40.169172,185
EQ0002,2021-11-24 02:35:40.169172,2021-11-24 04:21:40.169172,106
EQ0002,2022-01-09 02:35:40.169172,2022-01-09 05:50:40.169172,195
EQ0002,2021-02-22 02:35:40.169172,2021-02-22 05:51:40.169172,196
EQ0002,2020-11-19 02:35:40.169172,2020-11-19 04:18:40.169172,103
EQ0002,2022-01-16 02:35:40.169172,2022-01-16 05:26:40.169172,171
EQ0002,2021-05-03 02:35:40.169172,2021-05-03 03:17:40.169172,42
EQ0002,2022-08-01 02:35:40.169172,2022-08-01 04:21:40.169172,106
EQ0002,2021-08-07 02:35:40.169172,2021-08-07 05:59:40.169172,204
EQ0002,2020-12-01 02:35:40.169172,2020-12-01 04:07:40.169172,92
EQ0002,2021-11-10 02:35:40.169172,2021-11-10 04:01:40.169172,86
EQ0002,2022-01-13 02:35:40.169172,2022-01-13 05:57:40.169172,202
EQ0002,2022-09-19 02:35:40.169172,2022-09-19 03:51:40.169172,76
EQ0002,2021-06-17 02:35:40.169172,2021-06-17 03:51:40.169172,76
EQ0002,2021-12-07 02:35:40.169172,2021-12-07 04:22:40.169172,107
EQ0002,2022-02-01 02:35:40.169172,2022-02-01 05:22:40.169172,167
EQ0002,2021-12-27 02:35:40.169172,2021-12-27 06:21:40.169172,226
EQ0002,2022-09-15 02:35:40.169172,2022-09-15 06:18:40.169172,223
EQ0002,2021-08-21 02:35:40.169172,2021-08-21 04:57:40.169172,142
EQ0002,2022-09-03 02:35:40.169172,2022-09-03 04:36:40.169172,121
EQ0002,2022-06-05 02:35:40.169172,2022-06-05 06:10:40.169172,215
EQ0002,2021-04-06 02:35:40.169172,2021-04-06 06:18:40.169172,223
EQ0002,2021-08-15 02:35:40.169172,2021-08-15 05:57:40.169172,202
EQ0002,2021-03-04 02:35:40.169172,2021-03-04 03:59:40.169172,84
EQ0002,2021-03-28 02:35:40.169172,2021-03-28 06:24:40.169172,229
EQ0002,2021-10-20 02:35:40.169172,2021-10-20 04:16:40.169172,101
