equipment_id,maintenance_date,maintenance_type,days_since_last,usage_since_last
EQ0006,2025-02-15 06:15:40.169234,routine,10,1256
EQ0006,2025-02-28 04:49:40.169234,routine,10,1002
EQ0007,2023-05-20 04:29:40.169246,routine,10,979
EQ0007,2023-05-27 03:29:40.169246,routine,3,1137
EQ0007,2023-06-01 04:56:40.169246,routine,1,911
EQ0007,2023-06-05 05:18:40.169246,routine,-1,1035
EQ0007,2023-06-11 04:37:40.169246,corrective,0,1075
EQ0007,2023-06-16 06:03:40.169246,routine,1,1008
EQ0007,2023-07-04 06:21:40.169246,routine,12,942
EQ0007,2023-07-08 06:21:40.169246,routine,0,1043
EQ0007,2023-07-24 05:12:40.169246,routine,12,1202
EQ0007,2023-08-04 06:16:40.169246,corrective,5,1008
EQ0007,2023-08-16 06:02:40.169246,preventive,8,1070
EQ0007,2023-09-01 05:19:40.169246,corrective,9,968
EQ0007,2023-09-13 05:08:40.169246,preventive,6,1249
EQ0007,2023-09-17 05:03:40.169246,routine,2,900
EQ0007,2023-10-01 06:16:40.169246,routine,7,1288
EQ0007,2023-10-06 05:40:40.169246,routine,-1,1149
EQ0007,2023-10-22 05:11:40.169246,routine,11,1104
EQ0007,2023-10-30 04:10:40.169246,preventive,2,1078
EQ0007,2023-11-08 04:13:40.169246,preventive,7,1186
EQ0007,2023-11-22 06:13:40.169246,routine,8,1008
EQ0007,2023-12-02 06:16:40.169246,routine,4,1146
EQ0007,2023-12-09 04:08:40.169246,routine,1,1143
EQ0007,2023-12-17 05:54:40.169246,routine,5,1219
EQ0007,2024-01-07 03:35:40.169246,routine,17,885
EQ0007,2024-01-12 06:00:40.169246,routine,1,1185
EQ0007,2024-02-06 04:29:40.169246,routine,19,874
EQ0007,2024-02-20 03:13:40.169246,routine,10,873
EQ0007,2024-03-07 05:56:40.169246,routine,9,1066
EQ0007,2024-03-09 06:09:40.169246,preventive,-2,885
EQ0007,2024-03-26 05:22:40.169246,routine,13,1212
EQ0007,2024-04-07 05:56:40.169246,routine,8,958
EQ0007,2024-04-18 04:56:40.169246,routine,9,1097
EQ0007,2024-04-28 05:51:40.169246,preventive,8,1092
EQ0007,2024-05-14 05:18:40.169246,routine,10,1117
EQ0007,2024-05-28 06:20:40.169246,routine,12,835
EQ0007,2024-06-10 05:15:40.169246,routine,9,986
EQ0007,2024-06-14 05:39:40.169246,preventive,1,936
EQ0007,2024-06-29 05:37:40.169246,routine,8,1066
EQ0007,2024-07-12 05:26:40.169246,routine,6,1235
EQ0007,2024-07-20 05:14:40.169246,routine,4,1192
EQ0007,2024-08-01 04:48:40.169246,corrective,7,1121
EQ0007,2024-08-30 03:37:40.169246,corrective,25,978
EQ0007,2024-09-14 04:49:40.169246,routine,10,1072
EQ0007,2024-09-20 05:39:40.169246,routine,2,1011
EQ0007,2024-10-10 05:46:40.169246,corrective,14,1083
EQ0007,2024-10-24 04:05:40.169246,routine,12,926
EQ0007,2024-11-03 05:55:40.169246,routine,6,1047
EQ0007,2024-11-16 05:50:40.169246,routine,8,1015
EQ0007,2024-11-25 03:57:40.169246,routine,3,1009
EQ0007,2024-12-05 05:22:40.169246,corrective,8,1126
EQ0007,2024-12-15 06:20:40.169246,routine,4,1040
EQ0007,2025-01-09 05:45:40.169246,preventive,19,1124
EQ0007,2025-01-18 06:04:40.169246,routine,2,1056
EQ0007,2025-01-22 05:17:40.169246,routine,2,1052
EQ0007,2025-01-30 05:29:40.169246,routine,4,1096
EQ0007,2025-02-07 05:34:40.169246,routine,5,1178
EQ0007,2025-02-11 05:03:40.169246,preventive,2,1156
EQ0007,2025-03-13 05:46:40.169246,routine,23,1210
EQ0007,2025-03-23 06:09:40.169246,routine,8,1119
EQ0007,2025-04-06 06:34:40.169246,routine,12,1245
EQ0007,2025-04-16 06:19:40.169246,routine,6,867
EQ0008,2023-10-28 05:19:40.169258,routine,12,1042
EQ0008,2023-11-27 04:32:40.169258,routine,24,1066
EQ0008,2023-12-14 06:17:40.169258,corrective,10,1067
EQ0008,2024-01-04 06:25:40.169258,routine,18,1189
EQ0008,2024-01-19 04:39:40.169258,corrective,9,1012
EQ0008,2024-02-12 06:15:40.169258,routine,18,1295
EQ0008,2024-03-07 05:54:40.169258,routine,18,1118
EQ0008,2024-03-19 05:11:40.169258,routine,10,978
EQ0008,2024-04-05 06:08:40.169258,routine,14,1186
EQ0008,2024-04-16 06:30:40.169258,corrective,5,1385
EQ0008,2024-04-19 05:01:40.169258,preventive,-1,994
EQ0008,2024-05-04 05:34:40.169258,routine,9,954
EQ0008,2024-05-15 05:43:40.169258,routine,5,930
EQ0008,2024-06-21 03:39:40.169258,routine,32,1099
EQ0008,2024-06-30 04:24:40.169258,preventive,3,952
EQ0008,2024-07-22 05:51:40.169258,preventive,18,1140
EQ0008,2024-08-02 05:31:40.169258,preventive,8,878
EQ0008,2024-08-13 05:30:40.169258,routine,7,971
EQ0008,2024-09-15 04:18:40.169258,preventive,28,910
EQ0008,2024-10-04 06:20:40.169258,routine,12,963
EQ0008,2024-10-14 05:46:40.169258,routine,7,964
EQ0008,2024-10-24 03:58:40.169258,routine,8,897
EQ0008,2024-11-09 04:52:40.169258,corrective,9,1192
EQ0008,2024-11-26 05:29:40.169258,routine,15,1176
EQ0008,2024-12-09 06:06:40.169258,preventive,11,1170
EQ0008,2024-12-29 06:03:40.169258,corrective,17,1311
EQ0008,2025-01-17 06:25:40.169258,routine,13,1259
EQ0008,2025-01-24 05:12:40.169258,corrective,1,1200
EQ0008,2025-01-31 04:45:40.169258,preventive,0,1109
EQ0008,2025-02-21 06:20:40.169258,preventive,14,923
EQ0008,2025-02-21 06:11:40.169258,routine,-3,944
EQ0008,2025-03-07 03:52:40.169258,routine,9,1091
EQ0008,2025-03-22 05:53:40.169258,preventive,13,1173
EQ0008,2025-04-20 03:55:40.169258,routine,27,1059
EQ0008,2025-05-11 04:44:40.169258,preventive,14,1100
EQ0008,2025-05-25 05:55:40.169258,routine,11,1246
EQ0008,2025-06-03 06:20:40.169258,routine,6,1029
EQ0008,2025-06-13 05:51:40.169258,routine,8,1002
EQ0008,2025-07-06 05:08:40.169258,preventive,18,862
EQ0008,2025-07-08 04:56:40.169258,routine,-1,880
EQ0008,2025-07-24 06:27:40.169258,preventive,13,1233
EQ0008,2025-08-06 04:40:40.169258,routine,10,990
EQ0008,2025-08-30 04:27:40.169258,routine,18,967
EQ0008,2025-09-03 04:00:40.169258,routine,-1,1130
EQ0008,2025-09-17 05:15:40.169258,preventive,7,1073
EQ0008,2025-10-05 04:09:40.169258,routine,16,914
EQ0009,2023-02-07 03:55:40.169270,routine,7,1104
EQ0009,2023-02-15 06:02:40.169270,routine,2,1297
EQ0009,2023-02-22 03:18:40.169270,routine,5,936
EQ0009,2023-03-10 05:57:40.169270,corrective,9,1068
EQ0009,2023-03-17 05:23:40.169270,routine,1,1103
EQ0009,2023-03-22 06:31:40.169270,routine,3,953
EQ0009,2023-04-02 04:28:40.169270,preventive,6,1028
EQ0009,2023-04-09 05:59:40.169270,routine,2,1056
EQ0009,2023-04-10 03:19:40.169270,routine,-1,1009
EQ0009,2023-04-20 05:13:40.169270,preventive,4,1234
EQ0009,2023-04-28 04:32:40.169270,preventive,2,1206
EQ0009,2023-05-10 06:34:40.169270,routine,7,1152
EQ0009,2023-05-26 04:32:40.169270,preventive,10,858
EQ0009,2023-06-06 03:57:40.169270,preventive,4,1156
EQ0009,2023-06-13 03:55:40.169270,routine,1,1162
EQ0009,2023-06-22 05:52:40.169270,routine,4,1038
EQ0009,2023-06-27 06:15:40.169270,routine,1,1063
EQ0009,2023-07-03 04:14:40.169270,routine,4,1041
EQ0009,2023-07-15 05:29:40.169270,routine,7,1277
EQ0009,2023-07-23 04:59:40.169270,routine,3,1140
EQ0009,2023-07-31 06:05:40.169270,routine,3,1136
EQ0009,2023-08-08 04:45:40.169270,routine,6,867
EQ0009,2023-08-19 06:02:40.169270,routine,6,1135
EQ0009,2023-09-05 05:17:40.169270,routine,11,1210
EQ0009,2023-09-15 06:28:40.169270,routine,3,896
EQ0009,2023-09-17 05:22:40.169270,routine,-1,1108
EQ0009,2023-10-05 05:41:40.169270,corrective,15,911
EQ0009,2023-10-11 04:35:40.169270,routine,2,923
EQ0009,2023-10-19 04:38:40.169270,routine,1,1172
EQ0009,2023-10-27 05:45:40.169270,corrective,5,1258
EQ0009,2023-11-07 06:34:40.169270,routine,8,1050
EQ0009,2023-11-17 04:31:40.169270,routine,8,1124
EQ0009,2023-11-24 06:29:40.169270,routine,1,1194
EQ0009,2023-11-28 05:25:40.169270,preventive,2,1112
EQ0009,2023-12-09 05:56:40.169270,routine,4,1109
EQ0009,2023-12-19 03:52:40.169270,routine,4,1089
EQ0009,2023-12-21 06:24:40.169270,corrective,-2,1053
EQ0009,2023-12-29 05:14:40.169270,preventive,1,1082
EQ0009,2023-12-30 04:13:40.169270,routine,-2,972
EQ0009,2024-01-08 05:12:40.169270,routine,6,1092
EQ0009,2024-01-21 04:41:40.169270,routine,8,1067
EQ0009,2024-02-04 04:30:40.169270,routine,9,987
EQ0009,2024-02-09 05:05:40.169270,routine,0,1185
EQ0009,2024-02-13 03:23:40.169270,preventive,1,974
EQ0009,2024-02-22 04:30:40.169270,preventive,2,904
EQ0009,2024-02-24 03:22:40.169270,routine,-3,890
EQ0009,2024-03-04 05:43:40.169270,routine,2,1095
EQ0009,2024-03-22 04:57:40.169270,routine,12,977
EQ0009,2024-03-26 05:35:40.169270,routine,0,994
EQ0009,2024-04-05 05:29:40.169270,routine,4,919
EQ0009,2024-04-13 03:32:40.169270,routine,4,872
EQ0009,2024-04-18 06:09:40.169270,corrective,2,987
EQ0009,2024-05-08 04:00:40.169270,routine,13,906
EQ0009,2024-05-07 06:32:40.169270,routine,-4,942
EQ0009,2024-05-21 05:36:40.169270,routine,7,956
EQ0009,2024-05-30 06:13:40.169270,preventive,4,1229
EQ0009,2024-06-04 03:35:40.169270,routine,2,993
EQ0009,2024-06-10 03:39:40.169270,routine,2,949
EQ0009,2024-06-14 04:33:40.169270,corrective,2,902
EQ0009,2024-06-25 04:25:40.169270,routine,4,978
EQ0009,2024-06-30 04:19:40.169270,routine,2,1220
EQ0009,2024-07-10 04:47:40.169270,routine,7,987
EQ0009,2024-07-22 03:17:40.169270,routine,6,859
EQ0009,2024-07-23 06:29:40.169270,routine,-2,907
EQ0009,2024-08-06 05:24:40.169270,routine,7,1068
EQ0009,2024-08-16 03:09:40.169270,routine,8,1018
EQ0009,2024-08-27 06:22:40.169270,routine,8,1155
EQ0009,2024-09-09 05:04:40.169270,routine,6,1034
EQ0009,2024-09-14 03:16:40.169270,routine,3,1065
EQ0009,2024-09-24 06:10:40.169270,routine,8,954
EQ0009,2024-09-30 04:43:40.169270,routine,2,941
EQ0009,2024-10-05 05:48:40.169270,routine,-1,1034
EQ0009,2024-10-18 04:18:40.169270,routine,7,1001
EQ0009,2024-10-19 05:39:40.169270,corrective,-1,934
EQ0009,2024-11-03 05:21:40.169270,routine,8,1229
EQ0009,2024-11-14 06:12:40.169270,routine,6,1116
EQ0009,2024-11-18 06:26:40.169270,routine,0,856
EQ0009,2024-12-02 05:07:40.169270,preventive,7,1226
EQ0009,2024-12-06 06:13:40.169270,preventive,2,1086
EQ0009,2024-12-21 04:29:40.169270,corrective,8,1090
EQ0009,2024-12-25 04:34:40.169270,routine,0,970
EQ0009,2025-01-02 03:30:40.169270,preventive,6,960
EQ0009,2025-01-10 05:21:40.169270,routine,5,1043
EQ0009,2025-01-14 06:08:40.169270,routine,0,1084
EQ0009,2025-01-25 05:48:40.169270,routine,4,1043
EQ0010,2022-01-23 05:10:40.169287,routine,10,919
EQ0010,2022-02-03 05:44:40.169287,routine,6,1350
EQ0010,2022-02-09 05:42:40.169287,routine,0,1011
EQ0010,2022-02-24 06:17:40.169287,routine,9,983
EQ0010,2022-03-06 06:04:40.169287,preventive,8,1212
EQ0010,2022-03-15 03:39:40.169287,preventive,4,1137
EQ0010,2022-04-02 03:33:40.169287,routine,11,947
EQ0010,2022-04-24 04:26:40.169287,routine,15,1124
EQ0010,2022-04-26 03:49:40.169287,routine,0,1039
EQ0010,2022-05-10 04:09:40.169287,routine,9,1126
EQ0010,2022-05-18 05:29:40.169287,routine,5,1015
EQ0010,2022-05-22 04:52:40.169287,routine,1,939
EQ0010,2022-06-06 06:12:40.169287,corrective,9,1221
EQ0010,2022-06-07 06:01:40.169287,routine,-1,959
EQ0010,2022-06-18 05:48:40.169287,corrective,6,884
EQ0010,2022-06-28 04:57:40.169287,corrective,3,1115
EQ0010,2022-07-06 05:45:40.169287,routine,4,1000
EQ0010,2022-07-14 04:14:40.169287,routine,3,1146
EQ0010,2022-07-26 04:53:40.169287,routine,7,1065
EQ0010,2022-08-22 06:10:40.169287,routine,22,1231
EQ0010,2022-08-29 05:21:40.169287,routine,2,1161
EQ0010,2022-09-12 05:43:40.169287,routine,10,1138
EQ0010,2022-09-19 05:40:40.169287,routine,5,933
EQ0010,2022-09-27 03:40:40.169287,routine,4,1030
EQ0010,2022-10-22 03:13:40.169287,preventive,23,1013
EQ0010,2022-11-01 06:20:40.169287,routine,4,1250
EQ0010,2022-11-18 04:42:40.169287,preventive,12,982
EQ0010,2022-11-27 04:04:40.169287,routine,6,1197
EQ0010,2022-12-15 05:22:40.169287,routine,12,1158
EQ0010,2022-12-26 05:31:40.169287,corrective,4,1038
EQ0010,2023-01-01 05:46:40.169287,routine,1,864
EQ0010,2023-01-18 05:33:40.169287,routine,10,1211
EQ0010,2023-01-23 05:41:40.169287,routine,0,1104
EQ0010,2023-02-10 05:09:40.169287,preventive,13,960
EQ0010,2023-02-22 04:03:40.169287,preventive,6,1126
EQ0010,2023-03-03 05:49:40.169287,routine,7,995
EQ0010,2023-03-23 04:49:40.169287,corrective,15,1092
EQ0010,2023-04-07 05:46:40.169287,routine,9,1046
EQ0010,2023-04-12 05:38:40.169287,routine,1,1064
EQ0010,2023-04-22 04:02:40.169287,routine,4,911
EQ0010,2023-04-30 06:12:40.169287,routine,3,889
EQ0010,2023-05-07 05:13:40.169287,routine,5,1068
EQ0010,2023-05-19 04:35:40.169287,routine,10,1199
EQ0010,2023-06-03 04:05:40.169287,preventive,12,938
EQ0010,2023-06-23 03:18:40.169287,corrective,15,999
EQ0010,2023-07-03 06:18:40.169287,routine,7,1069
EQ0010,2023-07-16 06:27:40.169287,routine,9,1196
EQ0010,2023-08-04 03:42:40.169287,preventive,15,1086
EQ0010,2023-08-14 06:02:40.169287,preventive,3,1072
EQ0010,2023-08-27 04:50:40.169287,corrective,7,966
EQ0010,2023-09-10 06:10:40.169287,corrective,9,1094
EQ0010,2023-10-01 05:27:40.169287,routine,15,1221
EQ0010,2023-10-15 05:43:40.169287,routine,11,1125
EQ0010,2023-10-20 05:19:40.169287,routine,2,1111
EQ0010,2023-10-28 04:45:40.169287,corrective,3,1076
EQ0010,2023-11-06 05:44:40.169287,routine,3,1100
EQ0010,2023-11-22 06:04:40.169287,routine,10,1112
EQ0010,2023-12-04 03:13:40.169287,routine,7,962
EQ0010,2023-12-08 03:39:40.169287,routine,-1,1105
EQ0010,2023-12-16 03:52:40.169287,preventive,2,1125
EQ0010,2023-12-24 04:57:40.169287,preventive,3,1242
EQ0010,2023-12-25 05:04:40.169287,routine,-3,958
EQ0010,2024-01-04 06:30:40.169287,routine,5,1123
EQ0011,2021-03-17 05:41:40.169300,corrective,9,906
EQ0011,2021-03-25 04:40:40.169300,routine,3,958
EQ0011,2021-03-31 04:17:40.169300,routine,1,1200
EQ0011,2021-03-31 05:58:40.169300,routine,-2,1305
EQ0011,2021-04-14 06:17:40.169300,routine,9,959
EQ0011,2021-04-24 04:13:40.169300,routine,8,982
EQ0011,2021-05-07 04:19:40.169300,preventive,8,1083
EQ0011,2021-05-16 05:45:40.169300,routine,4,1167
EQ0011,2021-05-22 04:24:40.169300,routine,-1,1042
EQ0011,2021-05-24 03:11:40.169300,routine,-4,958
EQ0011,2021-05-31 05:15:40.169300,routine,1,1126
EQ0011,2021-06-08 05:44:40.169300,preventive,2,880
EQ0011,2021-06-08 04:04:40.169300,preventive,-2,1091
EQ0011,2021-06-15 05:46:40.169300,corrective,5,1232
EQ0011,2021-06-24 03:47:40.169300,routine,7,1009
EQ0011,2021-07-09 04:21:40.169300,routine,8,1017
EQ0011,2021-07-16 05:07:40.169300,routine,4,1100
EQ0011,2021-07-25 03:47:40.169300,routine,3,996
EQ0011,2021-07-29 05:29:40.169300,routine,2,995
EQ0011,2021-08-16 05:14:40.169300,routine,13,1130
EQ0011,2021-08-22 03:44:40.169300,routine,3,1136
EQ0011,2021-09-01 04:21:40.169300,routine,4,988
EQ0011,2021-09-08 05:11:40.169300,routine,0,902
EQ0011,2021-09-12 06:25:40.169300,corrective,-1,1301
EQ0011,2021-09-20 05:41:40.169300,routine,1,935
EQ0011,2021-09-22 06:29:40.169300,preventive,-3,960
EQ0011,2021-10-03 06:23:40.169300,preventive,4,1097
EQ0011,2021-10-06 05:39:40.169300,routine,-2,1091
EQ0011,2021-10-21 06:10:40.169300,routine,11,1039
EQ0011,2021-11-02 06:26:40.169300,routine,10,1230
EQ0011,2021-11-12 05:48:40.169300,corrective,5,1219
EQ0011,2021-11-21 05:24:40.169300,routine,2,1035
EQ0011,2021-11-27 05:34:40.169300,preventive,4,1131
EQ0011,2021-12-04 03:10:40.169300,routine,1,892
EQ0011,2021-12-09 06:31:40.169300,routine,1,1145
EQ0011,2021-12-17 05:18:40.169300,corrective,2,1023
EQ0011,2021-12-24 06:05:40.169300,preventive,1,1120
EQ0011,2021-12-29 06:10:40.169300,routine,0,1106
EQ0011,2022-01-10 06:03:40.169300,routine,5,1181
EQ0011,2022-01-15 05:30:40.169300,corrective,-2,1005
EQ0011,2022-01-16 03:14:40.169300,routine,-1,983
EQ0011,2022-01-28 05:36:40.169300,routine,8,942
EQ0011,2022-02-05 05:03:40.169300,routine,6,1211
EQ0011,2022-02-15 05:34:40.169300,routine,7,1084
EQ0011,2022-02-23 06:22:40.169300,routine,2,1055
EQ0011,2022-03-03 05:05:40.169300,routine,6,1076
EQ0011,2022-03-15 05:55:40.169300,routine,5,1112
EQ0011,2022-03-17 06:31:40.169300,corrective,-1,1086
EQ0011,2022-03-25 05:39:40.169300,routine,5,1295
EQ0011,2022-03-31 04:31:40.169300,routine,4,1097
EQ0011,2022-04-07 06:25:40.169300,preventive,4,921
EQ0011,2022-04-14 03:54:40.169300,routine,4,1095
EQ0011,2022-04-18 06:22:40.169300,routine,1,1137
EQ0011,2022-04-26 03:53:40.169300,routine,5,891
EQ0011,2022-05-05 06:20:40.169300,corrective,7,947
EQ0011,2022-05-18 04:06:40.169300,routine,7,997
EQ0011,2022-05-31 04:42:40.169300,corrective,7,940
EQ0011,2022-06-05 05:42:40.169300,routine,-2,924
EQ0011,2022-06-04 04:18:40.169300,routine,-3,1052
EQ0011,2022-06-15 05:33:40.169300,routine,5,1098
EQ0011,2022-06-19 06:26:40.169300,routine,2,1235
EQ0011,2022-06-30 04:24:40.169300,routine,5,1156
EQ0011,2022-07-16 05:41:40.169300,routine,11,1265
EQ0011,2022-07-24 03:53:40.169300,routine,4,988
EQ0011,2022-08-04 06:13:40.169300,routine,6,1053
EQ0011,2022-08-11 05:21:40.169300,routine,0,1347
EQ0011,2022-08-19 05:44:40.169300,routine,3,1171
EQ0011,2022-08-29 05:44:40.169300,routine,7,1120
EQ0011,2022-09-05 04:23:40.169300,preventive,1,942
EQ0011,2022-09-11 05:49:40.169300,preventive,0,923
EQ0011,2022-09-17 06:34:40.169300,routine,1,1201
EQ0011,2022-09-20 03:46:40.169300,routine,1,1057
EQ0011,2022-10-02 03:33:40.169300,routine,6,964
EQ0011,2022-10-06 05:39:40.169300,routine,1,1188
EQ0011,2022-10-23 05:48:40.169300,routine,12,1009
EQ0011,2022-10-25 04:29:40.169300,routine,-2,997
EQ0011,2022-10-31 06:31:40.169300,corrective,0,1120
EQ0011,2022-11-09 05:27:40.169300,corrective,2,1124
EQ0011,2022-11-11 06:03:40.169300,routine,-1,921
EQ0011,2022-11-18 04:44:40.169300,routine,2,922
EQ0011,2022-11-24 05:50:40.169300,routine,-1,1051
EQ0011,2022-11-28 06:03:40.169300,preventive,-2,1093
EQ0011,2022-12-04 06:03:40.169300,preventive,4,1050
EQ0011,2022-12-12 03:17:40.169300,routine,2,989
EQ0011,2022-12-23 05:38:40.169300,routine,7,1217
EQ0011,2023-01-03 06:29:40.169300,routine,5,902
EQ0011,2023-01-18 06:31:40.169300,routine,9,1121
EQ0011,2023-01-25 04:46:40.169300,preventive,2,952
EQ0011,2023-02-01 05:30:40.169300,routine,1,1045
EQ0011,2023-02-10 04:08:40.169300,routine,4,939
EQ0011,2023-02-15 05:47:40.169300,routine,-2,1060
EQ0011,2023-02-15 05:17:40.169300,preventive,-2,1136
EQ0011,2023-02-18 05:00:40.169300,routine,0,1028
EQ0011,2023-02-24 06:04:40.169300,routine,3,1193
EQ0011,2023-03-06 06:34:40.169300,routine,5,1324
EQ0012,2023-02-27 04:38:40.169313,routine,11,1023
EQ0012,2023-03-04 06:31:40.169313,routine,-2,980
EQ0012,2023-03-15 05:07:40.169313,preventive,5,1099
EQ0012,2023-03-28 06:26:40.169313,corrective,6,1212
EQ0012,2023-04-05 05:57:40.169313,routine,3,1096
EQ0012,2023-04-12 05:30:40.169313,routine,1,1029
EQ0012,2023-04-17 06:17:40.169313,routine,3,1164
EQ0012,2023-05-01 06:09:40.169313,routine,8,1047
EQ0012,2023-05-11 03:15:40.169313,preventive,4,924
EQ0012,2023-05-27 05:15:40.169313,routine,11,1226
EQ0012,2023-06-08 05:27:40.169313,routine,9,1043
EQ0012,2023-06-27 05:36:40.169313,routine,16,1042
EQ0012,2023-07-13 04:33:40.169313,preventive,9,1084
EQ0012,2023-07-24 05:40:40.169313,routine,6,1229
EQ0012,2023-08-01 05:54:40.169313,routine,2,981
EQ0012,2023-08-09 05:49:40.169313,routine,4,925
EQ0012,2023-08-18 05:44:40.169313,routine,7,1064
EQ0012,2023-08-26 03:52:40.169313,routine,1,1042
EQ0012,2023-08-30 06:19:40.169313,routine,-3,1214
EQ0012,2023-09-06 05:01:40.169313,corrective,1,984
EQ0012,2023-09-15 03:44:40.169313,routine,7,1151
EQ0012,2023-09-24 04:44:40.169313,routine,7,902
EQ0012,2023-10-12 04:49:40.169313,corrective,12,1155
EQ0012,2023-10-17 04:46:40.169313,routine,2,1074
EQ0012,2023-10-22 05:27:40.169313,routine,3,1073
EQ0012,2023-11-18 03:27:40.169313,corrective,20,888
EQ0012,2023-11-28 04:04:40.169313,routine,8,1179
EQ0012,2023-12-09 04:52:40.169313,routine,9,866
EQ0012,2023-12-17 06:30:40.169313,routine,5,1053
EQ0012,2024-01-02 05:45:40.169313,routine,13,898
EQ0012,2024-01-14 03:47:40.169313,preventive,5,917
EQ0012,2024-01-27 03:52:40.169313,preventive,6,1211
EQ0012,2024-01-30 05:38:40.169313,routine,-2,852
EQ0012,2024-02-11 06:30:40.169313,routine,9,1305
EQ0012,2024-02-21 04:41:40.169313,routine,4,1127
EQ0012,2024-02-28 06:06:40.169313,routine,5,1046
EQ0012,2024-03-12 05:21:40.169313,routine,10,1109
EQ0012,2024-04-01 06:13:40.169313,preventive,17,1345
EQ0012,2024-04-11 06:12:40.169313,routine,3,1276
EQ0012,2024-04-15 06:06:40.169313,routine,0,1019
EQ0012,2024-04-30 05:35:40.169313,routine,13,1185
EQ0012,2024-05-08 05:02:40.169313,preventive,5,1012
EQ0012,2024-05-19 03:12:40.169313,routine,4,1178
EQ0012,2024-05-27 03:55:40.169313,routine,4,1179
EQ0012,2024-06-07 03:36:40.169313,routine,7,1043
EQ0012,2024-06-18 06:19:40.169313,preventive,7,1059
EQ0012,2024-06-20 05:42:40.169313,routine,0,1149
EQ0012,2024-07-05 03:50:40.169313,routine,11,1016
EQ0012,2024-07-16 05:24:40.169313,routine,4,1074
EQ0012,2024-07-19 05:46:40.169313,routine,0,1135
EQ0012,2024-08-08 05:31:40.169313,preventive,16,1012
EQ0012,2024-08-26 05:02:40.169313,routine,11,988
EQ0012,2024-09-01 03:21:40.169313,routine,1,831
EQ0012,2024-09-05 06:29:40.169313,routine,-2,1247
EQ0012,2024-09-19 05:44:40.169313,routine,8,1097
EQ0012,2024-09-27 05:30:40.169313,corrective,6,1141
EQ0012,2024-10-04 05:27:40.169313,corrective,5,904
EQ0012,2024-10-17 04:11:40.169313,routine,9,1131
EQ0012,2024-10-25 04:34:40.169313,routine,1,1011
EQ0012,2024-10-30 06:32:40.169313,routine,3,1054
EQ0012,2024-11-12 06:30:40.169313,routine,11,1022
EQ0012,2024-11-17 05:59:40.169313,routine,3,1230
EQ0012,2024-11-24 03:34:40.169313,corrective,5,942
EQ0012,2024-12-05 04:18:40.169313,routine,7,1013
EQ0012,2024-12-23 06:06:40.169313,corrective,15,1191
EQ0012,2024-12-31 04:56:40.169313,preventive,4,1158
EQ0012,2025-01-10 06:00:40.169313,routine,8,1142
EQ0012,2025-01-21 03:48:40.169313,corrective,5,1170
EQ0012,2025-01-24 03:39:40.169313,routine,1,1145
EQ0012,2025-02-16 03:41:40.169313,routine,16,1054
EQ0013,2023-05-05 05:35:40.169325,routine,6,1049
EQ0013,2023-05-20 05:10:40.169325,routine,10,1173
EQ0013,2023-06-02 06:29:40.169325,routine,11,1095
EQ0013,2023-06-15 05:49:40.169325,routine,6,1021
EQ0013,2023-06-17 05:10:40.169325,corrective,0,1058
EQ0013,2023-07-02 05:55:40.169325,routine,10,1223
EQ0013,2023-07-16 04:00:40.169325,routine,9,984
EQ0013,2023-07-19 05:36:40.169325,routine,1,1046
EQ0013,2023-07-28 05:50:40.169325,routine,3,1114
EQ0013,2023-08-04 03:20:40.169325,routine,5,969
EQ0013,2023-08-11 04:47:40.169325,routine,3,1007
EQ0013,2023-08-19 06:10:40.169325,routine,5,1062
EQ0013,2023-08-31 03:41:40.169325,routine,9,1009
EQ0013,2023-09-19 03:53:40.169325,routine,17,946
EQ0013,2023-10-09 05:34:40.169325,routine,14,1166
EQ0013,2023-10-22 05:08:40.169325,routine,10,1099
EQ0013,2023-10-31 04:58:40.169325,routine,2,1170
